Delta Averaged,Theta Averaged,Alpha Averaged,Beta Averaged,Gamma Averaged,Mean Delta 10sec,Median Delta 10sec,Sum Delta 10sec,STDEV Delta 10sec,Relaxed,Time Averaged,Funny/Happy
0.0308267799,0.409295509,0.242831353,0.183462417,0.13358395,0.0307955319,0.0300089876,4.034214679,0.01201616533,1,34.74772656,0
0.0329122741,0.436272764,0.246526784,0.169730396,0.1145577934,0.03075054771,0.0300089876,4.02832175,0.01199696451,1,34.89659383,0
0.035749962,0.469792022,0.247441471,0.153057035,0.0939595345,0.03074244842,0.0300089876,4.027260743,0.01199319913,1,35.05566976,0
0.0388411998,0.504223094,0.242804916,0.136012801,0.078117968,0.03077298885,0.0300089876,4.031261539,0.01200879859,1,35.21295898,0
0.0419984673,0.53618075,0.229045333,0.122779408,0.0699960586,0.03084577525,0.0300089876,4.040796558,0.01204795589,1,35.38812978,0
0.0449257923,0.556168797,0.210889444,0.1189583641,0.0690575978,0.03094974472,0.0300089876,4.054416559,0.01211056137,1,35.56591654,0
0.0487479455,0.558906881,0.197431048,0.1221345991,0.0727795545,0.03107605259,0.0300089876,4.070962889,0.01220959881,1,35.71479719,0
0.053262055,0.546624116,0.192097065,0.129086645,0.0789301096,0.03121716063,0.0300089876,4.089448042,0.01235860753,1,35.83979459,0
0.0571584727,0.518623276,0.199601885,0.137572778,0.087043618,0.03136270132,0.0300089876,4.108513873,0.01255096624,1,35.95631583,0
0.0608163997,0.488021492,0.209836673,0.145007748,0.0963176984,0.03151434779,0.0300089876,4.128379561,0.01278552542,1,36.07513454,0
0.0651461947,0.461204453,0.218987716,0.149111923,0.1055497229,0.03168832082,0.0300089876,4.151170028,0.0130857105,1,36.19688301,0
0.0699025641,0.438089014,0.227670071,0.150079551,0.1142587896,0.03191167995,0.0300089876,4.180430073,0.01348340055,1,36.30684106,0
0.072870064,0.427442667,0.231550588,0.148017696,0.1201189851,0.03219408133,0.0300089876,4.217424654,0.01394651925,1,36.42851572,0
0.0717585446,0.433632011,0.227763289,0.144421458,0.1224246885,0.03249621037,0.0300089876,4.257003559,0.0143685261,0,36.54450514,1
0.0660688797,0.451930262,0.218936214,0.140937677,0.1221269546,0.03276573022,0.0300089876,4.292310659,0.01466384628,0,36.66996961,1
0.058107405,0.474596127,0.209428932,0.137149623,0.120717918,0.03297568796,0.0300089876,4.319815123,0.01482862058,0,36.79573429,1
0.0503135758,0.498013313,0.196927289,0.133938466,0.1208073697,0.03312473898,0.0300089876,4.339340807,0.01490439895,0,36.93925269,1
0.044049567,0.512104241,0.181708633,0.136948796,0.1251887489,0.03322776161,0.0300089876,4.352836771,0.01493310591,0,37.15218379,1
0.0429587169,0.496132121,0.171379739,0.154710632,0.134818795,0.03333178784,0.0302528435,4.366464207,0.0149532055,0,37.31845086,1
0.0457359486,0.452991661,0.168324151,0.183196558,0.149751677,0.03346430753,0.0303294884,4.383824287,0.01498583629,0,37.45319531,1
0.0474328692,0.427777244,0.168102515,0.202202218,0.154485141,0.03361593889,0.0304206703,4.403687995,0.01502616785,0,37.58207254,1
0.0486108306,0.417966658,0.170388126,0.2130864,0.149948001,0.03378835215,0.0305481332,4.426274131,0.01506791529,0,37.7072994,1
0.0500389185,0.417654998,0.172934721,0.217909872,0.141461489,0.03399098262,0.0308267799,4.452818724,0.01510685134,0,37.83651302,1
0.0518074785,0.42375108,0.174489493,0.217607843,0.132344093,0.03422788459,0.0308538148,4.483852881,0.01514127658,0,37.96832445,1
0.0539713211,0.431243029,0.173939933,0.212988781,0.12785694,0.03450326431,0.0308891716,4.519927624,0.01516999336,0,38.10660453,1
0.0567111916,0.434923149,0.168962021,0.20756531,0.131838332,0.034804975,0.0317333501,4.559451725,0.01521591983,0,38.2526124,1
0.0589116212,0.424255284,0.163693322,0.209051391,0.144088365,0.03512058664,0.0320327886,4.600796849,0.01528424639,0,38.38696024,1
0.0577199628,0.406303844,0.162817342,0.214891659,0.158267171,0.03541808215,0.0326622721,4.639768761,0.01534228503,0,38.52000241,1
0.0538193833,0.396983585,0.161213443,0.22034282,0.167640773,0.03566471042,0.0327061842,4.672077065,0.01537664996,0,38.64935212,1
0.0503734301,0.389152855,0.160179978,0.22783376,0.172459949,0.03585406239,0.0329122741,4.696882174,0.01540406784,0,38.78708355,1
0.0465843633,0.377791993,0.157533129,0.239151322,0.178939183,0.03597744936,0.0329144751,4.713045867,0.01542493311,0,38.95563815,1
0.0410468734,0.35236545,0.154995302,0.257324597,0.194267771,0.03601813377,0.0329144751,4.718375524,0.01543126883,0,39.18540859,1
0.0370712266,0.329600599,0.152650549,0.271548658,0.209128962,0.03598723265,0.0329144751,4.714327477,0.01542502707,0,39.3692919,1
0.0358862806,0.310811339,0.149551514,0.281897341,0.221853529,0.03590863945,0.0329144751,4.704031767,0.0153988905,0,39.51601591,1
0.036035657,0.293623029,0.146530657,0.290584882,0.233225774,0.03579889901,0.0329144751,4.68965577,0.01534587362,0,39.66182828,1
0.0365047847,0.280036023,0.142110782,0.299594386,0.241753998,0.03567267239,0.0329144751,4.673120084,0.01527078609,0,39.80292404,1
0.0369041175,0.26802608,0.136829547,0.306628445,0.251611808,0.03554016253,0.0329144751,4.655761291,0.01518329481,0,39.95947225,1
0.0382000439,0.257681369,0.135150831,0.307499324,0.261468443,0.03542055793,0.0329144751,4.640093089,0.01509928671,0,40.17618794,1
0.0406149995,0.243658265,0.135444313,0.308861995,0.27142044,0.03532507975,0.0329144751,4.627585447,0.01502585565,0,40.36766384,1
0.0414301197,0.241403094,0.142401228,0.305837372,0.268928178,0.03524400615,0.0329144751,4.616964806,0.01496343903,0,40.51496785,1
0.0414574858,0.255638035,0.155952691,0.296868259,0.250083516,0.03517719398,0.0329144751,4.608212411,0.01491556522,0,40.64890966,1
0.0421550381,0.281354071,0.171487736,0.283654237,0.221348933,0.03512357647,0.0329144751,4.601188517,0.01487742125,0,40.78265374,1
0.0433279992,0.311298159,0.185378511,0.266029901,0.193965466,0.03508305011,0.0329144751,4.595879564,0.01484752822,0,40.92766538,1
0.0445047079,0.338126061,0.193477743,0.248836532,0.175054956,0.03505925532,0.0329144751,4.592762447,0.01482976603,0,41.06140647,1
0.0454777402,0.356376958,0.193193194,0.238904803,0.166047321,0.03506339637,0.0329144751,4.593304924,0.01483262047,0,41.19159005,1
0.0451556433,0.362745088,0.184878011,0.24081459,0.16640669,0.03511790886,0.0329144751,4.60044606,0.01485665275,0,41.33003695,1
0.0386762042,0.374186567,0.179408539,0.243142761,0.164585929,0.03520114246,0.0332102598,4.611349662,0.01484572391,0,41.45849464,1
0.0346925521,0.403459268,0.183587967,0.228892097,0.149368128,0.03528692694,0.0332759583,4.622587429,0.01480975124,0,41.59316275,1
0.0366427059,0.444223934,0.191020092,0.20018121,0.12793206,0.03540712512,0.0337376526,4.638333391,0.01475586018,0,41.72859707,1
0.0403073828,0.486884956,0.195589788,0.168731385,0.1084864946,0.03557408166,0.0346925521,4.660204697,0.01468592936,0,41.86588323,1
0.0444469502,0.522332958,0.194568036,0.144858819,0.0937932566,0.03578490147,0.0348182601,4.687822093,0.01461282259,0,42.00327117,1
0.0486301983,0.546728414,0.189588048,0.130418268,0.0846350635,0.03602754781,0.0353778729,4.719608763,0.01455969385,0,42.13581824,1
0.0520304283,0.556677433,0.184634263,0.126425311,0.0802325614,0.03629883828,0.035749962,4.755147815,0.01452393193,0,42.27245212,1
0.0516924546,0.557655043,0.182130183,0.1296987,0.0788236161,0.03657396361,0.0358862806,4.791189233,0.01447106228,0,42.40858526,1
0.0481651488,0.564126918,0.178491102,0.131765911,0.0774509194,0.03682844007,0.036035657,4.82452565,0.01437854459,0,42.54353006,1
0.0464593881,0.568013049,0.174422379,0.132898881,0.0782062934,0.03707578579,0.0365047847,4.856927938,0.01426203606,0,42.67078693,1
0.0455383998,0.568292763,0.168712917,0.134855961,0.0825999636,0.03732017906,0.0366427059,4.888943456,0.01412901804,0,42.8031173,1
0.0446841614,0.560737159,0.162694519,0.140216907,0.0916672669,0.03755690855,0.0369041175,4.91995502,0.01398886051,0,42.93648691,1
0.0445946923,0.536880833,0.158740757,0.15372394,0.1060597442,0.03778554056,0.0370712266,4.949905814,0.01385561398,0,43.06126487,1
0.0479507927,0.48842029,0.156380929,0.179466042,0.1277819465,0.0380282426,0.0372761756,4.981699781,0.01375191165,0,43.19089663,1
0.050756281,0.449202988,0.153660958,0.200930457,0.14544933,0.03827707188,0.0375240695,5.014296416,0.0136843792,0,43.32456181,1
0.0523666092,0.433936195,0.154545596,0.206899679,0.152251913,0.03852071703,0.0376297608,5.046213931,0.01364861001,0,43.47799459,1
0.0539328362,0.456238492,0.158733923,0.192824163,0.138270609,0.03875984675,0.0382000439,5.077539924,0.0136420682,0,43.66041398,1
0.0561896693,0.494283773,0.16298685,0.171951904,0.1145877978,0.03900420686,0.038369231,5.109551099,0.01366555013,0,43.81833248,1
0.0586471574,0.534233276,0.163573404,0.150168879,0.0933772906,0.0392569431,0.0386762042,5.142659547,0.01372064756,0,43.99556105,1
0.0614935205,0.571000833,0.157861412,0.130880284,0.0787639386,0.03952079018,0.0388411998,5.177223513,0.01381378445,1,44.17418282,0
0.0645910846,0.598719284,0.145343574,0.1197470796,0.0715989635,0.03979923742,0.0390702506,5.213700102,0.01394906741,1,44.31071658,0
0.0662493072,0.605747745,0.136640388,0.1200550181,0.0713075622,0.04008389167,0.0403073828,5.250989809,0.01410576434,1,44.45114162,0
0.0645003089,0.587709231,0.145536279,0.1264528515,0.075801341,0.0403471842,0.0406149995,5.28548113,0.01423754863,1,44.60283699,0
0.0585690056,0.572422932,0.156517494,0.131135488,0.0813550956,0.04055875054,0.0410468734,5.313196321,0.01430117261,1,44.74655287,0
0.0526418044,0.560185563,0.164101004,0.135504189,0.0875674295,0.04072740452,0.0414301197,5.335289992,0.01431248016,1,44.87670207,0
0.0515714336,0.546722725,0.168380477,0.138807254,0.0945181181,0.04090805993,0.0414574858,5.358955851,0.01429874652,1,45.01973767,0
0.0547155155,0.541258596,0.166478189,0.138244176,0.0993035219,0.04113209057,0.0419984673,5.388303865,0.01428328819,1,45.17375093,0
0.059535252,0.545277674,0.160225143,0.135250456,0.0997114726,0.04139705795,0.0421550381,5.423014591,0.01430038844,1,45.31778114,0
0.0658535985,0.552833168,0.151141641,0.131991614,0.0981799744,0.04170341511,0.0428710669,5.46314738,0.01439156454,1,45.49137771,0
0.0733619914,0.551494134,0.144082097,0.131815299,0.099246458,0.04205295153,0.0429587169,5.508936651,0.01460026628,1,45.67496898,0
0.0791314554,0.528865532,0.138378544,0.143708312,0.1099161588,0.04242607071,0.0432915961,5.557815263,0.01491750292,1,45.92078707,0
0.0775693057,0.497287749,0.13584434,0.163172714,0.1261258899,0.04276418786,0.0433279992,5.60210861,0.0152076631,1,46.08777456,0
0.0719701291,0.460674085,0.138040304,0.186569813,0.142745676,0.04304778992,0.044049567,5.639260479,0.01540349738,1,46.20097191,0
0.0657085266,0.41870738,0.143780013,0.213108566,0.158695519,0.04329586829,0.0444469502,5.671758746,0.01550520384,1,46.32613645,0
0.0597045115,0.378374811,0.14970031,0.238301382,0.173918988,0.0435022976,0.0445047079,5.698800985,0.01554251313,1,46.45489278,0
0.0537206155,0.348401054,0.154627094,0.257027731,0.186223511,0.04367013932,0.0445946923,5.720788251,0.01553316016,1,46.58564346,0
0.0486538758,0.340968023,0.16074784,0.264363355,0.185266902,0.04381783347,0.0446841614,5.740136185,0.0154874461,1,46.72184517,0
0.0485775757,0.356203299,0.174525502,0.256903316,0.163790294,0.04398820444,0.0449257923,5.762454782,0.0154153938,1,46.86639202,0
0.0507977615,0.384666807,0.189706629,0.241915917,0.132912915,0.04419930266,0.0451556433,5.790108648,0.01531678685,1,47.00091345,0
0.0540006121,0.418511425,0.202181331,0.222320687,0.1029859582,0.04445464792,0.0454777402,5.823558877,0.01519786616,1,47.13232718,0
0.0575560355,0.451857402,0.209731829,0.200941641,0.0799130891,0.04474615933,0.0455383998,5.861746873,0.01507875324,1,47.26168311,0
0.0615592471,0.483333,0.211560791,0.179704294,0.0638426629,0.04506628996,0.0457359486,5.903683985,0.01498614279,1,47.39622393,0
0.0664784485,0.513095908,0.207096422,0.159333904,0.0539953322,0.04541876762,0.0464593881,5.949858558,0.01494219881,1,47.53644769,0
0.07275918,0.539277656,0.194806793,0.142414467,0.0507418829,0.04581834565,0.0465843633,6.00220328,0.01496826812,1,47.68265712,0
0.0794681468,0.550677379,0.180191976,0.135481354,0.0541811448,0.04627865208,0.0466302489,6.062503423,0.01506924745,1,47.83046176,0
0.0832873701,0.528918223,0.179220108,0.144322566,0.0642517416,0.0467842355,0.0474328692,6.128734851,0.01519182,1,47.97976341,0
0.0782718719,0.497861415,0.185026772,0.162112061,0.0767278963,0.04726417485,0.0479507927,6.191606905,0.01518582237,1,48.12437522,0
0.068715483,0.475778476,0.191303732,0.177701579,0.0865007185,0.04767292213,0.0480415377,6.245152799,0.01503519091,1,48.28494804,0
0.0599447904,0.463976967,0.194009483,0.187580905,0.0944878551,0.04800824478,0.0481651488,6.289080067,0.01481195209,1,48.42846375,0
0.0522422783,0.457694366,0.194157538,0.192827029,0.1030787675,0.04827710412,0.0485775757,6.32430064,0.01456272962,1,48.56481559,0
0.0474189233,0.450882553,0.193910147,0.195193928,0.1125944595,0.04850358678,0.0485775757,6.353969869,0.0143128765,1,48.70096056,0
0.0465120277,0.442043165,0.193029201,0.196975098,0.1214405061,0.04872077127,0.0485775757,6.382421036,0.01406102741,1,48.83330619,0
0.047975436,0.438715832,0.189449907,0.19715576,0.126703066,0.04895020296,0.0485775757,6.412476587,0.01379732114,1,48.97652569,0
0.0501717858,0.442906169,0.184803107,0.195751874,0.126367058,0.04919450928,0.0486108306,6.444480716,0.01352880048,1,49.10926785,0
0.0525254063,0.452137589,0.176249321,0.195210001,0.1238776908,0.04945164464,0.0486301983,6.478165447,0.01326498444,1,49.24291615,0
0.0543579083,0.461895327,0.163735785,0.196947567,0.1230634022,0.04971954237,0.0486538758,6.513260051,0.013002399,1,49.39390764,0
0.0539783278,0.466047318,0.153322129,0.200239696,0.1264125349,0.04998392057,0.0487479455,6.547893595,0.01272927102,1,49.54131751,0
0.0481775042,0.457215683,0.15244793,0.207709386,0.134449501,0.05019892917,0.0487479455,6.576059721,0.01245401331,1,49.68164864,0
0.043156021,0.42799397,0.159712019,0.221604038,0.14753394,0.05035828662,0.0487479455,6.596935548,0.01222548985,1,49.81829941,0
0.0428976464,0.387912413,0.168657664,0.237628956,0.162903302,0.05048169753,0.0487479455,6.613102376,0.01206570059,1,49.96252015,0
0.0439954468,0.351284995,0.177095567,0.249871974,0.177752007,0.05057301553,0.0487479455,6.625065034,0.01196988651,1,50.09821076,0
0.0454095576,0.336487721,0.185679031,0.246875605,0.185548066,0.05063321009,0.0487479455,6.632950522,0.01192349827,1,50.23840187,0
0.0477099918,0.345361495,0.190916292,0.231183333,0.184828905,0.05067014845,0.0487479455,6.637789447,0.0119067502,1,50.37179871,0
0.0506413363,0.369365842,0.193201692,0.209557387,0.177233736,0.05068999424,0.0496395683,6.640389246,0.01190450163,1,50.51252158,0
0.0536306955,0.398325265,0.195255697,0.187202618,0.165585743,0.05069314322,0.0496395683,6.640801762,0.01190523007,1,50.66172085,0
0.0565581577,0.421964326,0.196695616,0.169522955,0.155258939,0.05067972406,0.0496395683,6.639043852,0.01189755993,1,50.80055449,0
0.0592149726,0.43200713,0.197524185,0.162280632,0.14897308,0.05065791379,0.0496395683,6.636186706,0.01187911959,1,50.93479652,0
0.0599635437,0.450238679,0.200164015,0.153898027,0.135735759,0.05064110515,0.0496395683,6.633984775,0.01186425999,1,51.06883061,0
0.0608938766,0.478183353,0.202525548,0.142261774,0.116135459,0.0506670866,0.0496395683,6.637388345,0.01188308617,1,51.21040597,0
0.0624543893,0.509901286,0.20159707,0.128700131,0.0973471258,0.05074054688,0.0496395683,6.647011642,0.01192623368,1,51.34057333,0
0.0644174055,0.543286731,0.196322605,0.1142395016,0.0817337574,0.0508533548,0.0500389185,6.661789479,0.01198548279,1,51.47231331,0
0.0667731771,0.577452914,0.185485137,0.0997971484,0.0704916235,0.05100711761,0.0501717858,6.681932407,0.01205986433,1,51.61017435,0
0.0696158532,0.609336317,0.168760953,0.0886706381,0.0636161987,0.05120806614,0.0503135758,6.708256664,0.01214929835,1,51.74157133,0
0.072652871,0.62643526,0.155614215,0.084659226,0.0606384547,0.05146442202,0.0503734301,6.741839285,0.01224514112,1,51.8743021,0
0.0746564062,0.628316085,0.156977532,0.0827666908,0.0572832683,0.05178465272,0.0506413363,6.783789507,0.01229922306,1,52.00352206,0
0.0759199795,0.633591706,0.160852043,0.0792840034,0.0503522579,0.05214905431,0.050756281,6.831526115,0.01230175524,1,52.12938716,0
0.077190193,0.643511874,0.16262249,0.0742962183,0.0423792176,0.05251069939,0.0507977615,6.87890162,0.01233644234,1,52.26202981,0
0.079290258,0.655335769,0.161917288,0.0680769289,0.0353797417,0.052864713,0.0515714336,6.925277403,0.0124347931,1,52.41282582,0
0.0823995036,0.667828288,0.158477303,0.061117563,0.0301773261,0.05322365674,0.0516924546,6.972299033,0.01260365225,1,52.5486613,0
0.0866625546,0.679811534,0.152170926,0.0538838136,0.027471185,0.053600652,0.0518074785,7.021685412,0.0128589944,1,52.68180869,0
0.0918575958,0.688293462,0.143214442,0.049085284,0.0275492038,0.05400896013,0.0520304283,7.075173777,0.01321588311,1,52.81016216,0
0.093286426,0.684858382,0.137321381,0.0533921977,0.0311416486,0.05443382017,0.0522422783,7.130830442,0.01357501622,1,52.94645832,0
0.0822931016,0.670905585,0.14546653,0.0644656235,0.036869147,0.05480447245,0.0523666092,7.179385891,0.01366814081,1,53.07854819,0
0.0782142913,0.651585818,0.156848684,0.0731814707,0.0401697444,0.05516573291,0.0525254063,7.226711011,0.01365659346,1,53.21687825,0
0.0756882232,0.640710601,0.165037425,0.0777520185,0.0408117251,0.05551198279,0.0526418044,7.272069746,0.01359693374,1,53.35718052,0
0.0736836331,0.636661545,0.170089635,0.079335385,0.0402298111,0.05583913434,0.053262055,7.314926599,0.01351375023,1,53.49210546,0
0.0729177352,0.635178085,0.172356988,0.0794300396,0.0401171449,0.05614451954,0.0536306955,7.35493206,0.01344350243,1,53.62923713,0
0.0728990905,0.631670879,0.175630032,0.0792377975,0.0405621926,0.05642810068,0.0537206155,7.392081189,0.01340173679,1,53.76288095,0
0.0690200577,0.632997857,0.18192415,0.0764890312,0.0395689115,0.05665847364,0.0538193833,7.422260047,0.01335640361,1,53.89602313,0
0.0660330779,0.640913861,0.185599769,0.0706208746,0.0368323867,0.05684194395,0.0539328362,7.446294657,0.0133184993,1,54.02847028,0
0.0644419603,0.651848416,0.186298281,0.0636755306,0.0337358136,0.05699092233,0.0539713211,7.465810825,0.01329331039,1,54.16360941,0
0.0641399379,0.663459237,0.183599609,0.0574720232,0.0313291754,0.05710841845,0.0539783278,7.481202818,0.01328791423,1,54.30603919,0
0.0655156981,0.674197171,0.177357131,0.0527272397,0.0302027588,0.05720195772,0.0540006121,7.493456461,0.01330374963,1,54.44478376,0
0.0690601994,0.681675856,0.167946083,0.0506429347,0.0306749329,0.05729281059,0.0540006121,7.505358187,0.01334402855,1,54.57753344,0
0.0754327254,0.681894064,0.156545597,0.0528939392,0.0332336737,0.0574043856,0.0540006121,7.519974513,0.01343451719,1,54.70810356,0
0.0839417186,0.658278599,0.157985221,0.060887173,0.038907283,0.05754786288,0.0540006121,7.538770037,0.01361696071,1,54.84019957,0
0.090001436,0.623405931,0.168395965,0.0719147759,0.0462818671,0.05770128938,0.0540006121,7.558868909,0.01386814905,1,54.96927972,0
0.0918714875,0.596735808,0.176961455,0.081307079,0.0531242034,0.05784633842,0.0540006121,7.577870332,0.01412501249,1,55.10284066,0
0.090491163,0.577248139,0.180875778,0.0907552345,0.060629667,0.0579893355,0.0540006121,7.596602951,0.01435980863,1,55.22213273,0
0.0848347524,0.558842232,0.181126494,0.104728106,0.0704684316,0.05813258644,0.0540006121,7.615368824,0.01453357985,1,55.35378158,0
0.0770351714,0.536830014,0.178743085,0.124605791,0.0827859275,0.05827707321,0.0540006121,7.63429659,0.01462711258,1,55.49550507,0
0.0721784144,0.510012895,0.176126937,0.146467109,0.0952146486,0.05844398037,0.0543579083,7.656161429,0.01466025383,1,55.63163815,0
0.0689939152,0.47833341,0.176774207,0.168316137,0.1075823281,0.05863439524,0.0547155155,7.681105777,0.01463382481,1,55.76916978,0
0.0677680419,0.450671388,0.179088921,0.185311203,0.1171604485,0.0588237794,0.0561896693,7.705915102,0.0145898663,1,55.90901144,0
